,City,Latitude,Longitude,Date,Temp_Max,Temp_Min,Humidity,Weather,Weather_Score,Temp_Avg
0,Mont Saint Michel,48.6359541,-1.511459954959514,2024-11-16,9.08,6.89,79,clear sky,600,7.984999999999999
1,Mont Saint Michel,48.6359541,-1.511459954959514,2024-11-16,9.29,8.85,75,scattered clouds,400,9.07
2,Mont Saint Michel,48.6359541,-1.511459954959514,2024-11-17,9.51,9.51,75,broken clouds,300,9.51
3,Mont Saint Michel,48.6359541,-1.511459954959514,2024-11-17,10.1,10.1,75,overcast clouds,200,10.1
4,Mont Saint Michel,48.6359541,-1.511459954959514,2024-11-17,10.62,10.62,74,overcast clouds,200,10.62
5,Mont Saint Michel,48.6359541,-1.511459954959514,2024-11-17,10.44,10.44,84,light rain,-10,10.44
6,Mont Saint Michel,48.6359541,-1.511459954959514,2024-11-17,11.54,11.54,68,overcast clouds,200,11.54
7,Mont Saint Michel,48.6359541,-1.511459954959514,2024-11-17,11.58,11.58,69,overcast clouds,200,11.58
8,Mont Saint Michel,48.6359541,-1.511459954959514,2024-11-17,9.23,9.23,76,overcast clouds,200,9.23
9,Mont Saint Michel,48.6359541,-1.511459954959514,2024-11-17,10.67,10.67,68,overcast clouds,200,10.67
10,Mont Saint Michel,48.6359541,-1.511459954959514,2024-11-18,9.95,9.95,78,overcast clouds,200,9.95
11,Mont Saint Michel,48.6359541,-1.511459954959514,2024-11-18,8.17,8.17,89,overcast clouds,200,8.17
12,Mont Saint Michel,48.6359541,-1.511459954959514,2024-11-18,8.76,8.76,90,overcast clouds,200,8.76
13,Mont Saint Michel,48.6359541,-1.511459954959514,2024-11-18,10.21,10.21,87,light rain,-10,10.21
14,Mont Saint Michel,48.6359541,-1.511459954959514,2024-11-18,12.6,12.6,80,overcast clouds,200,12.6
15,Mont Saint Michel,48.6359541,-1.511459954959514,2024-11-18,12.98,12.98,78,light rain,-10,12.98
16,Mont Saint Michel,48.6359541,-1.511459954959514,2024-11-18,11.72,11.72,83,light rain,-10,11.72
17,Mont Saint Michel,48.6359541,-1.511459954959514,2024-11-18,11.01,11.01,91,light rain,-10,11.01
18,Mont Saint Michel,48.6359541,-1.511459954959514,2024-11-19,11.47,11.47,91,light rain,-10,11.47
19,Mont Saint Michel,48.6359541,-1.511459954959514,2024-11-19,11.64,11.64,91,light rain,-10,11.64
20,Mont Saint Michel,48.6359541,-1.511459954959514,2024-11-19,12.67,12.67,84,light rain,-10,12.67
21,Mont Saint Michel,48.6359541,-1.511459954959514,2024-11-19,12.15,12.15,86,light rain,-10,12.15
22,Mont Saint Michel,48.6359541,-1.511459954959514,2024-11-19,11.42,11.42,88,light rain,-10,11.42
23,Mont Saint Michel,48.6359541,-1.511459954959514,2024-11-19,10.82,10.82,93,light rain,-10,10.82
24,Mont Saint Michel,48.6359541,-1.511459954959514,2024-11-19,10.3,10.3,75,moderate rain,-20,10.3
25,Mont Saint Michel,48.6359541,-1.511459954959514,2024-11-19,5.27,5.27,93,light rain,-10,5.27
26,Mont Saint Michel,48.6359541,-1.511459954959514,2024-11-20,5.71,5.71,81,light rain,-10,5.71
27,Mont Saint Michel,48.6359541,-1.511459954959514,2024-11-20,5.49,5.49,59,light rain,-10,5.49
28,Mont Saint Michel,48.6359541,-1.511459954959514,2024-11-20,5.88,5.88,67,light rain,-10,5.88
29,Mont Saint Michel,48.6359541,-1.511459954959514,2024-11-20,5.96,5.96,66,light rain,-10,5.96
30,Mont Saint Michel,48.6359541,-1.511459954959514,2024-11-20,8.0,8.0,59,light rain,-10,8.0
31,Mont Saint Michel,48.6359541,-1.511459954959514,2024-11-20,8.06,8.06,56,light rain,-10,8.06
32,Mont Saint Michel,48.6359541,-1.511459954959514,2024-11-20,6.48,6.48,69,light rain,-10,6.48
33,Mont Saint Michel,48.6359541,-1.511459954959514,2024-11-20,5.26,5.26,74,overcast clouds,200,5.26
34,Mont Saint Michel,48.6359541,-1.511459954959514,2024-11-21,6.08,6.08,78,light rain,-10,6.08
35,Mont Saint Michel,48.6359541,-1.511459954959514,2024-11-21,4.76,4.76,95,light rain,-10,4.76
36,Mont Saint Michel,48.6359541,-1.511459954959514,2024-11-21,3.34,3.34,92,light rain,-10,3.34
37,Mont Saint Michel,48.6359541,-1.511459954959514,2024-11-21,3.72,3.72,83,overcast clouds,200,3.72
38,Mont Saint Michel,48.6359541,-1.511459954959514,2024-11-21,4.46,4.46,72,light snow,-20,4.46
39,Mont Saint Michel,48.6359541,-1.511459954959514,2024-11-21,5.4,5.4,69,light rain,-10,5.4
40,St Malo,48.649518,-2.0260409,2024-11-16,10.34,9.83,70,overcast clouds,200,10.085
41,St Malo,48.649518,-2.0260409,2024-11-16,11.32,11.08,68,overcast clouds,200,11.2
42,St Malo,48.649518,-2.0260409,2024-11-17,11.98,11.98,67,overcast clouds,200,11.98
43,St Malo,48.649518,-2.0260409,2024-11-17,11.66,11.66,68,overcast clouds,200,11.66
44,St Malo,48.649518,-2.0260409,2024-11-17,11.31,11.31,76,light rain,-10,11.31
45,St Malo,48.649518,-2.0260409,2024-11-17,11.73,11.73,77,light rain,-10,11.73
46,St Malo,48.649518,-2.0260409,2024-11-17,12.32,12.32,71,light rain,-10,12.32
47,St Malo,48.649518,-2.0260409,2024-11-17,12.04,12.04,69,light rain,-10,12.04
48,St Malo,48.649518,-2.0260409,2024-11-17,10.78,10.78,69,broken clouds,300,10.78
49,St Malo,48.649518,-2.0260409,2024-11-17,10.77,10.77,72,overcast clouds,200,10.77
50,St Malo,48.649518,-2.0260409,2024-11-18,9.54,9.54,83,overcast clouds,200,9.54
51,St Malo,48.649518,-2.0260409,2024-11-18,9.49,9.49,87,overcast clouds,200,9.49
52,St Malo,48.649518,-2.0260409,2024-11-18,10.21,10.21,87,overcast clouds,200,10.21
53,St Malo,48.649518,-2.0260409,2024-11-18,11.6,11.6,84,overcast clouds,200,11.6
54,St Malo,48.649518,-2.0260409,2024-11-18,13.14,13.14,79,overcast clouds,200,13.14
55,St Malo,48.649518,-2.0260409,2024-11-18,13.31,13.31,77,light rain,-10,13.31
56,St Malo,48.649518,-2.0260409,2024-11-18,12.2,12.2,82,light rain,-10,12.2
57,St Malo,48.649518,-2.0260409,2024-11-18,11.86,11.86,88,light rain,-10,11.86
58,St Malo,48.649518,-2.0260409,2024-11-19,12.13,12.13,87,light rain,-10,12.13
59,St Malo,48.649518,-2.0260409,2024-11-19,12.95,12.95,83,light rain,-10,12.95
60,St Malo,48.649518,-2.0260409,2024-11-19,12.85,12.85,83,light rain,-10,12.85
61,St Malo,48.649518,-2.0260409,2024-11-19,12.62,12.62,84,light rain,-10,12.62
62,St Malo,48.649518,-2.0260409,2024-11-19,11.86,11.86,84,light rain,-10,11.86
63,St Malo,48.649518,-2.0260409,2024-11-19,11.51,11.51,92,moderate rain,-20,11.51
64,St Malo,48.649518,-2.0260409,2024-11-19,10.84,10.84,74,moderate rain,-20,10.84
65,St Malo,48.649518,-2.0260409,2024-11-19,7.46,7.46,88,light rain,-10,7.46
66,St Malo,48.649518,-2.0260409,2024-11-20,7.66,7.66,67,light rain,-10,7.66
67,St Malo,48.649518,-2.0260409,2024-11-20,7.06,7.06,53,light rain,-10,7.06
68,St Malo,48.649518,-2.0260409,2024-11-20,7.98,7.98,55,light rain,-10,7.98
69,St Malo,48.649518,-2.0260409,2024-11-20,8.28,8.28,50,light rain,-10,8.28
70,St Malo,48.649518,-2.0260409,2024-11-20,9.35,9.35,45,light rain,-10,9.35
71,St Malo,48.649518,-2.0260409,2024-11-20,9.11,9.11,52,light rain,-10,9.11
72,St Malo,48.649518,-2.0260409,2024-11-20,7.31,7.31,66,light rain,-10,7.31
73,St Malo,48.649518,-2.0260409,2024-11-20,7.31,7.31,65,overcast clouds,200,7.31
74,St Malo,48.649518,-2.0260409,2024-11-21,7.58,7.58,82,light rain,-10,7.58
75,St Malo,48.649518,-2.0260409,2024-11-21,4.99,4.99,97,light rain,-10,4.99
76,St Malo,48.649518,-2.0260409,2024-11-21,5.78,5.78,69,light rain,-10,5.78
77,St Malo,48.649518,-2.0260409,2024-11-21,5.26,5.26,72,light rain,-10,5.26
78,St Malo,48.649518,-2.0260409,2024-11-21,3.03,3.03,99,moderate rain,-20,3.03
79,St Malo,48.649518,-2.0260409,2024-11-21,5.84,5.84,71,light rain,-10,5.84
80,Bayeux,49.2764624,-0.7024738,2024-11-16,10.11,10.06,67,broken clouds,300,10.085
81,Bayeux,49.2764624,-0.7024738,2024-11-16,9.66,9.42,70,overcast clouds,200,9.54
82,Bayeux,49.2764624,-0.7024738,2024-11-17,9.8,9.8,77,overcast clouds,200,9.8
83,Bayeux,49.2764624,-0.7024738,2024-11-17,10.36,10.36,77,overcast clouds,200,10.36
84,Bayeux,49.2764624,-0.7024738,2024-11-17,10.68,10.68,83,light rain,-10,10.68
85,Bayeux,49.2764624,-0.7024738,2024-11-17,10.12,10.12,76,light rain,-10,10.12
86,Bayeux,49.2764624,-0.7024738,2024-11-17,11.14,11.14,67,overcast clouds,200,11.14
87,Bayeux,49.2764624,-0.7024738,2024-11-17,10.55,10.55,67,overcast clouds,200,10.55
88,Bayeux,49.2764624,-0.7024738,2024-11-17,7.87,7.87,81,overcast clouds,200,7.87
89,Bayeux,49.2764624,-0.7024738,2024-11-17,6.23,6.23,87,overcast clouds,200,6.23
90,Bayeux,49.2764624,-0.7024738,2024-11-18,6.59,6.59,91,overcast clouds,200,6.59
91,Bayeux,49.2764624,-0.7024738,2024-11-18,10.0,10.0,85,overcast clouds,200,10.0
92,Bayeux,49.2764624,-0.7024738,2024-11-18,10.57,10.57,87,light rain,-10,10.57
93,Bayeux,49.2764624,-0.7024738,2024-11-18,11.08,11.08,91,light rain,-10,11.08
94,Bayeux,49.2764624,-0.7024738,2024-11-18,11.74,11.74,90,light rain,-10,11.74
95,Bayeux,49.2764624,-0.7024738,2024-11-18,11.72,11.72,88,light rain,-10,11.72
96,Bayeux,49.2764624,-0.7024738,2024-11-18,10.99,10.99,94,light rain,-10,10.99
97,Bayeux,49.2764624,-0.7024738,2024-11-18,10.69,10.69,92,moderate rain,-20,10.69
98,Bayeux,49.2764624,-0.7024738,2024-11-19,10.98,10.98,93,light rain,-10,10.98
99,Bayeux,49.2764624,-0.7024738,2024-11-19,11.08,11.08,94,light rain,-10,11.08
100,Bayeux,49.2764624,-0.7024738,2024-11-19,12.04,12.04,90,light rain,-10,12.04
101,Bayeux,49.2764624,-0.7024738,2024-11-19,11.64,11.64,87,light rain,-10,11.64
102,Bayeux,49.2764624,-0.7024738,2024-11-19,9.83,9.83,90,light rain,-10,9.83
103,Bayeux,49.2764624,-0.7024738,2024-11-19,8.47,8.47,95,moderate rain,-20,8.47
104,Bayeux,49.2764624,-0.7024738,2024-11-19,7.62,7.62,93,moderate rain,-20,7.62
105,Bayeux,49.2764624,-0.7024738,2024-11-19,5.43,5.43,94,moderate rain,-20,5.43
106,Bayeux,49.2764624,-0.7024738,2024-11-20,6.1,6.1,71,light rain,-10,6.1
107,Bayeux,49.2764624,-0.7024738,2024-11-20,4.26,4.26,63,light snow,-20,4.26
108,Bayeux,49.2764624,-0.7024738,2024-11-20,5.09,5.09,73,light rain,-10,5.09
109,Bayeux,49.2764624,-0.7024738,2024-11-20,5.51,5.51,62,light rain,-10,5.51
110,Bayeux,49.2764624,-0.7024738,2024-11-20,7.02,7.02,56,broken clouds,300,7.02
111,Bayeux,49.2764624,-0.7024738,2024-11-20,6.17,6.17,60,few clouds,500,6.17
112,Bayeux,49.2764624,-0.7024738,2024-11-20,4.35,4.35,73,broken clouds,300,4.35
113,Bayeux,49.2764624,-0.7024738,2024-11-20,5.44,5.44,86,moderate rain,-20,5.44
114,Bayeux,49.2764624,-0.7024738,2024-11-21,3.29,3.29,97,moderate rain,-20,3.29
115,Bayeux,49.2764624,-0.7024738,2024-11-21,3.32,3.32,97,moderate rain,-20,3.32
116,Bayeux,49.2764624,-0.7024738,2024-11-21,3.45,3.45,77,light snow,-20,3.45
117,Bayeux,49.2764624,-0.7024738,2024-11-21,4.0,4.0,77,light snow,-20,4.0
118,Bayeux,49.2764624,-0.7024738,2024-11-21,4.93,4.93,69,light rain,-10,4.93
119,Bayeux,49.2764624,-0.7024738,2024-11-21,4.72,4.72,66,light snow,-20,4.72
120,Le Havre,49.4938975,0.1079732,2024-11-16,11.49,10.17,77,overcast clouds,200,10.83
121,Le Havre,49.4938975,0.1079732,2024-11-16,11.87,11.08,77,light rain,-10,11.475
122,Le Havre,49.4938975,0.1079732,2024-11-17,12.07,12.07,79,light rain,-10,12.07
123,Le Havre,49.4938975,0.1079732,2024-11-17,12.62,12.62,78,light rain,-10,12.62
124,Le Havre,49.4938975,0.1079732,2024-11-17,11.47,11.47,77,light rain,-10,11.47
125,Le Havre,49.4938975,0.1079732,2024-11-17,11.33,11.33,68,overcast clouds,200,11.33
126,Le Havre,49.4938975,0.1079732,2024-11-17,11.38,11.38,63,overcast clouds,200,11.38
127,Le Havre,49.4938975,0.1079732,2024-11-17,11.4,11.4,63,overcast clouds,200,11.4
128,Le Havre,49.4938975,0.1079732,2024-11-17,11.86,11.86,62,overcast clouds,200,11.86
129,Le Havre,49.4938975,0.1079732,2024-11-17,11.27,11.27,69,broken clouds,300,11.27
130,Le Havre,49.4938975,0.1079732,2024-11-18,11.16,11.16,77,overcast clouds,200,11.16
131,Le Havre,49.4938975,0.1079732,2024-11-18,11.35,11.35,81,overcast clouds,200,11.35
132,Le Havre,49.4938975,0.1079732,2024-11-18,12.34,12.34,84,light rain,-10,12.34
133,Le Havre,49.4938975,0.1079732,2024-11-18,12.05,12.05,90,light rain,-10,12.05
134,Le Havre,49.4938975,0.1079732,2024-11-18,12.18,12.18,94,moderate rain,-20,12.18
135,Le Havre,49.4938975,0.1079732,2024-11-18,12.65,12.65,86,moderate rain,-20,12.65
136,Le Havre,49.4938975,0.1079732,2024-11-18,12.14,12.14,90,moderate rain,-20,12.14
137,Le Havre,49.4938975,0.1079732,2024-11-18,11.82,11.82,89,moderate rain,-20,11.82
138,Le Havre,49.4938975,0.1079732,2024-11-19,11.71,11.71,91,light rain,-10,11.71
139,Le Havre,49.4938975,0.1079732,2024-11-19,12.08,12.08,91,light rain,-10,12.08
140,Le Havre,49.4938975,0.1079732,2024-11-19,13.02,13.02,89,light rain,-10,13.02
141,Le Havre,49.4938975,0.1079732,2024-11-19,12.54,12.54,88,light rain,-10,12.54
142,Le Havre,49.4938975,0.1079732,2024-11-19,9.66,9.66,89,light rain,-10,9.66
143,Le Havre,49.4938975,0.1079732,2024-11-19,8.21,8.21,89,light rain,-10,8.21
144,Le Havre,49.4938975,0.1079732,2024-11-19,6.93,6.93,89,moderate rain,-20,6.93
145,Le Havre,49.4938975,0.1079732,2024-11-19,7.01,7.01,94,moderate rain,-20,7.01
146,Le Havre,49.4938975,0.1079732,2024-11-20,6.29,6.29,77,moderate rain,-20,6.29
147,Le Havre,49.4938975,0.1079732,2024-11-20,6.75,6.75,58,light rain,-10,6.75
148,Le Havre,49.4938975,0.1079732,2024-11-20,7.23,7.23,67,light rain,-10,7.23
149,Le Havre,49.4938975,0.1079732,2024-11-20,6.93,6.93,53,light rain,-10,6.93
150,Le Havre,49.4938975,0.1079732,2024-11-20,7.4,7.4,53,broken clouds,300,7.4
151,Le Havre,49.4938975,0.1079732,2024-11-20,7.89,7.89,46,scattered clouds,400,7.89
152,Le Havre,49.4938975,0.1079732,2024-11-20,7.24,7.24,63,light rain,-10,7.24
153,Le Havre,49.4938975,0.1079732,2024-11-20,3.33,3.33,99,moderate rain,-20,3.33
154,Le Havre,49.4938975,0.1079732,2024-11-21,2.85,2.85,96,moderate rain,-20,2.85
155,Le Havre,49.4938975,0.1079732,2024-11-21,3.76,3.76,91,moderate rain,-20,3.76
156,Le Havre,49.4938975,0.1079732,2024-11-21,4.33,4.33,75,light rain,-10,4.33
157,Le Havre,49.4938975,0.1079732,2024-11-21,4.64,4.64,72,light rain,-10,4.64
158,Le Havre,49.4938975,0.1079732,2024-11-21,5.43,5.43,67,light rain,-10,5.43
159,Le Havre,49.4938975,0.1079732,2024-11-21,6.11,6.11,61,light rain,-10,6.11
160,Rouen,49.4404591,1.0939658,2024-11-16,8.17,5.59,82,broken clouds,300,6.88
161,Rouen,49.4404591,1.0939658,2024-11-16,8.26,7.66,82,overcast clouds,200,7.96
162,Rouen,49.4404591,1.0939658,2024-11-17,8.53,8.53,80,overcast clouds,200,8.53
163,Rouen,49.4404591,1.0939658,2024-11-17,9.06,9.06,81,overcast clouds,200,9.06
164,Rouen,49.4404591,1.0939658,2024-11-17,9.46,9.46,90,light rain,-10,9.46
165,Rouen,49.4404591,1.0939658,2024-11-17,9.36,9.36,83,light rain,-10,9.36
166,Rouen,49.4404591,1.0939658,2024-11-17,10.89,10.89,66,overcast clouds,200,10.89
167,Rouen,49.4404591,1.0939658,2024-11-17,9.73,9.73,73,overcast clouds,200,9.73
168,Rouen,49.4404591,1.0939658,2024-11-17,7.82,7.82,81,overcast clouds,200,7.82
169,Rouen,49.4404591,1.0939658,2024-11-17,7.94,7.94,82,overcast clouds,200,7.94
170,Rouen,49.4404591,1.0939658,2024-11-18,7.34,7.34,84,overcast clouds,200,7.34
171,Rouen,49.4404591,1.0939658,2024-11-18,7.48,7.48,87,broken clouds,300,7.48
172,Rouen,49.4404591,1.0939658,2024-11-18,8.95,8.95,89,overcast clouds,200,8.95
173,Rouen,49.4404591,1.0939658,2024-11-18,9.58,9.58,90,light rain,-10,9.58
174,Rouen,49.4404591,1.0939658,2024-11-18,10.24,10.24,91,light rain,-10,10.24
175,Rouen,49.4404591,1.0939658,2024-11-18,10.51,10.51,96,light rain,-10,10.51
176,Rouen,49.4404591,1.0939658,2024-11-18,10.89,10.89,95,light rain,-10,10.89
177,Rouen,49.4404591,1.0939658,2024-11-18,10.79,10.79,89,light rain,-10,10.79
178,Rouen,49.4404591,1.0939658,2024-11-19,10.91,10.91,87,light rain,-10,10.91
179,Rouen,49.4404591,1.0939658,2024-11-19,11.1,11.1,87,light rain,-10,11.1
180,Rouen,49.4404591,1.0939658,2024-11-19,11.27,11.27,90,light rain,-10,11.27
181,Rouen,49.4404591,1.0939658,2024-11-19,11.99,11.99,87,light rain,-10,11.99
182,Rouen,49.4404591,1.0939658,2024-11-19,9.06,9.06,92,moderate rain,-20,9.06
183,Rouen,49.4404591,1.0939658,2024-11-19,7.84,7.84,89,light rain,-10,7.84
184,Rouen,49.4404591,1.0939658,2024-11-19,6.44,6.44,93,moderate rain,-20,6.44
185,Rouen,49.4404591,1.0939658,2024-11-19,4.36,4.36,97,moderate rain,-20,4.36
186,Rouen,49.4404591,1.0939658,2024-11-20,4.5,4.5,95,moderate rain,-20,4.5
187,Rouen,49.4404591,1.0939658,2024-11-20,4.46,4.46,73,snow,-40,4.46
188,Rouen,49.4404591,1.0939658,2024-11-20,3.27,3.27,97,light rain,-10,3.27
189,Rouen,49.4404591,1.0939658,2024-11-20,4.75,4.75,73,light snow,-20,4.75
190,Rouen,49.4404591,1.0939658,2024-11-20,5.73,5.73,62,overcast clouds,200,5.73
191,Rouen,49.4404591,1.0939658,2024-11-20,5.4,5.4,63,few clouds,500,5.4
192,Rouen,49.4404591,1.0939658,2024-11-20,2.77,2.77,70,scattered clouds,400,2.77
193,Rouen,49.4404591,1.0939658,2024-11-20,3.1,3.1,87,light snow,-20,3.1
194,Rouen,49.4404591,1.0939658,2024-11-21,1.8,1.8,98,snow,-40,1.8
195,Rouen,49.4404591,1.0939658,2024-11-21,0.87,0.87,100,snow,-40,0.87
196,Rouen,49.4404591,1.0939658,2024-11-21,1.18,1.18,98,snow,-40,1.18
197,Rouen,49.4404591,1.0939658,2024-11-21,0.92,0.92,94,overcast clouds,200,0.92
198,Rouen,49.4404591,1.0939658,2024-11-21,1.49,1.49,99,overcast clouds,200,1.49
199,Rouen,49.4404591,1.0939658,2024-11-21,1.55,1.55,96,overcast clouds,200,1.55
200,Paris,48.8534951,2.3483915,2024-11-16,10.48,9.35,70,broken clouds,300,9.915
201,Paris,48.8534951,2.3483915,2024-11-16,9.28,9.13,67,broken clouds,300,9.205
202,Paris,48.8534951,2.3483915,2024-11-16,8.45,8.0,70,scattered clouds,400,8.225
203,Paris,48.8534951,2.3483915,2024-11-17,7.1,7.1,75,few clouds,500,7.1
204,Paris,48.8534951,2.3483915,2024-11-17,7.98,7.98,73,broken clouds,300,7.98
205,Paris,48.8534951,2.3483915,2024-11-17,8.41,8.41,72,overcast clouds,200,8.41
206,Paris,48.8534951,2.3483915,2024-11-17,8.52,8.52,78,light rain,-10,8.52
207,Paris,48.8534951,2.3483915,2024-11-17,10.54,10.54,72,overcast clouds,200,10.54
208,Paris,48.8534951,2.3483915,2024-11-17,10.99,10.99,60,overcast clouds,200,10.99
209,Paris,48.8534951,2.3483915,2024-11-17,9.62,9.62,67,overcast clouds,200,9.62
210,Paris,48.8534951,2.3483915,2024-11-17,8.74,8.74,71,overcast clouds,200,8.74
211,Paris,48.8534951,2.3483915,2024-11-18,8.06,8.06,73,broken clouds,300,8.06
212,Paris,48.8534951,2.3483915,2024-11-18,7.57,7.57,77,scattered clouds,400,7.57
213,Paris,48.8534951,2.3483915,2024-11-18,7.64,7.64,76,broken clouds,300,7.64
214,Paris,48.8534951,2.3483915,2024-11-18,8.79,8.79,76,overcast clouds,200,8.79
215,Paris,48.8534951,2.3483915,2024-11-18,9.33,9.33,80,light rain,-10,9.33
216,Paris,48.8534951,2.3483915,2024-11-18,9.89,9.89,82,light rain,-10,9.89
217,Paris,48.8534951,2.3483915,2024-11-18,10.25,10.25,83,light rain,-10,10.25
218,Paris,48.8534951,2.3483915,2024-11-18,10.64,10.64,86,light rain,-10,10.64
219,Paris,48.8534951,2.3483915,2024-11-19,10.44,10.44,86,light rain,-10,10.44
220,Paris,48.8534951,2.3483915,2024-11-19,10.52,10.52,85,light rain,-10,10.52
221,Paris,48.8534951,2.3483915,2024-11-19,10.82,10.82,86,light rain,-10,10.82
222,Paris,48.8534951,2.3483915,2024-11-19,12.08,12.08,81,light rain,-10,12.08
223,Paris,48.8534951,2.3483915,2024-11-19,12.51,12.51,77,light rain,-10,12.51
224,Paris,48.8534951,2.3483915,2024-11-19,11.36,11.36,82,light rain,-10,11.36
225,Paris,48.8534951,2.3483915,2024-11-19,9.74,9.74,89,moderate rain,-20,9.74
226,Paris,48.8534951,2.3483915,2024-11-19,6.49,6.49,84,moderate rain,-20,6.49
227,Paris,48.8534951,2.3483915,2024-11-20,2.72,2.72,93,moderate rain,-20,2.72
228,Paris,48.8534951,2.3483915,2024-11-20,3.91,3.91,94,light rain,-10,3.91
229,Paris,48.8534951,2.3483915,2024-11-20,4.73,4.73,64,snow,-40,4.73
230,Paris,48.8534951,2.3483915,2024-11-20,4.25,4.25,84,light rain,-10,4.25
231,Paris,48.8534951,2.3483915,2024-11-20,6.23,6.23,49,light rain,-10,6.23
232,Paris,48.8534951,2.3483915,2024-11-20,6.23,6.23,50,clear sky,600,6.23
233,Paris,48.8534951,2.3483915,2024-11-20,5.23,5.23,56,clear sky,600,5.23
234,Paris,48.8534951,2.3483915,2024-11-20,4.8,4.8,60,broken clouds,300,4.8
235,Paris,48.8534951,2.3483915,2024-11-21,4.88,4.88,66,light rain,-10,4.88
236,Paris,48.8534951,2.3483915,2024-11-21,4.74,4.74,65,light rain,-10,4.74
237,Paris,48.8534951,2.3483915,2024-11-21,2.05,2.05,98,snow,-40,2.05
238,Paris,48.8534951,2.3483915,2024-11-21,2.25,2.25,99,snow,-40,2.25
239,Paris,48.8534951,2.3483915,2024-11-21,2.74,2.74,75,overcast clouds,200,2.74
240,Amiens,49.8941708,2.2956951,2024-11-16,8.18,7.53,76,scattered clouds,400,7.855
241,Amiens,49.8941708,2.2956951,2024-11-16,8.42,8.38,78,broken clouds,300,8.4
242,Amiens,49.8941708,2.2956951,2024-11-17,8.72,8.72,82,overcast clouds,200,8.72
243,Amiens,49.8941708,2.2956951,2024-11-17,9.25,9.25,90,light rain,-10,9.25
244,Amiens,49.8941708,2.2956951,2024-11-17,9.0,9.0,91,light rain,-10,9.0
245,Amiens,49.8941708,2.2956951,2024-11-17,8.74,8.74,82,overcast clouds,200,8.74
246,Amiens,49.8941708,2.2956951,2024-11-17,10.37,10.37,65,overcast clouds,200,10.37
247,Amiens,49.8941708,2.2956951,2024-11-17,9.19,9.19,70,overcast clouds,200,9.19
248,Amiens,49.8941708,2.2956951,2024-11-17,6.66,6.66,81,overcast clouds,200,6.66
249,Amiens,49.8941708,2.2956951,2024-11-17,6.57,6.57,83,overcast clouds,200,6.57
250,Amiens,49.8941708,2.2956951,2024-11-18,7.64,7.64,81,overcast clouds,200,7.64
251,Amiens,49.8941708,2.2956951,2024-11-18,8.48,8.48,81,overcast clouds,200,8.48
252,Amiens,49.8941708,2.2956951,2024-11-18,8.48,8.48,85,light rain,-10,8.48
253,Amiens,49.8941708,2.2956951,2024-11-18,9.26,9.26,92,light rain,-10,9.26
254,Amiens,49.8941708,2.2956951,2024-11-18,9.42,9.42,93,moderate rain,-20,9.42
255,Amiens,49.8941708,2.2956951,2024-11-18,9.18,9.18,95,light rain,-10,9.18
256,Amiens,49.8941708,2.2956951,2024-11-18,10.53,10.53,93,light rain,-10,10.53
257,Amiens,49.8941708,2.2956951,2024-11-18,10.62,10.62,92,light rain,-10,10.62
258,Amiens,49.8941708,2.2956951,2024-11-19,10.41,10.41,88,light rain,-10,10.41
259,Amiens,49.8941708,2.2956951,2024-11-19,10.81,10.81,86,light rain,-10,10.81
260,Amiens,49.8941708,2.2956951,2024-11-19,10.96,10.96,88,light rain,-10,10.96
261,Amiens,49.8941708,2.2956951,2024-11-19,12.14,12.14,85,moderate rain,-20,12.14
262,Amiens,49.8941708,2.2956951,2024-11-19,6.85,6.85,96,moderate rain,-20,6.85
263,Amiens,49.8941708,2.2956951,2024-11-19,7.07,7.07,89,light rain,-10,7.07
264,Amiens,49.8941708,2.2956951,2024-11-19,6.02,6.02,88,light rain,-10,6.02
265,Amiens,49.8941708,2.2956951,2024-11-19,4.58,4.58,90,moderate rain,-20,4.58
266,Amiens,49.8941708,2.2956951,2024-11-20,4.69,4.69,92,moderate rain,-20,4.69
267,Amiens,49.8941708,2.2956951,2024-11-20,4.59,4.59,76,light snow,-20,4.59
268,Amiens,49.8941708,2.2956951,2024-11-20,3.12,3.12,87,overcast clouds,200,3.12
269,Amiens,49.8941708,2.2956951,2024-11-20,3.99,3.99,79,light snow,-20,3.99
270,Amiens,49.8941708,2.2956951,2024-11-20,4.6,4.6,57,overcast clouds,200,4.6
271,Amiens,49.8941708,2.2956951,2024-11-20,4.89,4.89,61,broken clouds,300,4.89
272,Amiens,49.8941708,2.2956951,2024-11-20,2.67,2.67,71,broken clouds,300,2.67
273,Amiens,49.8941708,2.2956951,2024-11-20,2.3,2.3,93,light snow,-20,2.3
274,Amiens,49.8941708,2.2956951,2024-11-21,1.92,1.92,99,light snow,-20,1.92
275,Amiens,49.8941708,2.2956951,2024-11-21,1.09,1.09,100,snow,-40,1.09
276,Amiens,49.8941708,2.2956951,2024-11-21,0.92,0.92,100,snow,-40,0.92
277,Amiens,49.8941708,2.2956951,2024-11-21,0.88,0.88,95,overcast clouds,200,0.88
278,Amiens,49.8941708,2.2956951,2024-11-21,2.6,2.6,86,overcast clouds,200,2.6
279,Amiens,49.8941708,2.2956951,2024-11-21,2.31,2.31,86,broken clouds,300,2.31
280,Lille,50.6365654,3.0635282,2024-11-16,9.17,8.96,78,overcast clouds,200,9.065000000000001
281,Lille,50.6365654,3.0635282,2024-11-16,9.72,9.57,81,overcast clouds,200,9.645
282,Lille,50.6365654,3.0635282,2024-11-17,9.98,9.98,89,light rain,-10,9.98
